Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5OMUXgfXsSukZ0zxelpC3b,"Raanjhanaa (From ""Raanjhanaa"")",Raanjhanaa (Original Motion Picture Soundtrack),A.R. Rahman;Jaswinder Singh;Shiraz Uppal,5/31/2013,254653,74,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,qawwali",Sony Music Entertainment India Pvt. Ltd.,0.673,0.714,9,-8.042,1,0.039,0.111,0,0.0858,0.78,112.941,4
spotify:track:0dLbrlAVPPjpPqnYfmJsWk,Tera Hone Laga Hoon,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Pritam;Atif Aslam;Alisha Chinai,11/6/2009,299827,73,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,sufi,qawwali,desi pop",Tips Music Limited,0.686,0.771,8,-5.33,1,0.0303,0.545,0,0.127,0.551,119.981,4
spotify:track:4fgJe7zBjVXvs8HxtE21Y9,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.486,0.898,9,-3.791,1,0.171,0.309,0,0.0886,0.648,88.335,4
spotify:track:6ZoCBDOB308GqUdt2AJrV2,Dildaara (Stand By Me),Ra-One,Vishal-Shekhar;Shafqat Amanat Ali;Kumaar,9/16/2011,249660,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop",T-Series,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013,4
spotify:track:1qTh7hzjd361hjuzeaMFWK,Hey Ya !,Karthik Calling Karthik,Clinton Cerejo;Shankar Mahadevan;Loy Mendonsa,1/18/2010,254989,55,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,marathi pop,devotional,bhajan,desi,tamil dance,hindi pop",T-Series,0.799,0.588,7,-9.136,0,0.0302,0.184,0.0000268,0.0788,0.789,115.087,4
spotify:track:6Vh53hK1kskkkJyxCQxsCJ,"Jaise Mera Tu (From ""Happy Ending"")",Happy Ending (Original Motion Picture Soundtrack),Arijit Singh;Priya Saraiya,10/22/2014,256002,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"hindi pop,bollywood,desi,bangla pop,gujarati pop,gujarati garba",Eros Now Music,0.492,0.664,4,-7.834,1,0.0475,0.356,0.00012,0.0968,0.286,149.838,3
spotify:track:3HFjh7QljnUCBLsoTwMuTj,Kya Mujhe Pyar Hai,Woh Lamhe,Pritam;KK;Neelesh Misra,8/17/2006,266653,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi",T-Series,0.644,0.818,6,-5.924,0,0.0549,0.431,0.0000262,0.0806,0.789,118.477,4
spotify:track:0og9wKFGgFFNQnrBe7eisG,Uff Teri Adaa,Karthik Calling Karthik,Shankar Mahadevan;Alyssa Mendonsa,1/18/2010,304088,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance,hindi pop",T-Series,0.647,0.792,2,-9.815,1,0.0373,0.00536,0.0000582,0.054,0.306,132.032,4
spotify:track:1xtkLqZcGPQZP9549WlmfH,Mishri,Mishri,Anuv Jain,11/27/2020,200437,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/18/2022,"indian indie,hindi indie,hindi pop",Anuv Jain,0.534,0.159,7,-14.304,1,0.0288,0.917,0,0.109,0.184,80.047,4
spotify:track:1fkjRQA8wXPPyxqYLbxuqy,Ishq Bulaava,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar;Sanam Puri;Shipra Goyal,1/5/2014,303640,75,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop,punjabi pop",Sony Music Entertainment India Pvt. Ltd.,0.578,0.713,7,-7.335,1,0.0318,0.618,0.0000318,0.118,0.625,159.915,3
spotify:track:298atiKYvG84VfbXNbZiX5,Adhoore,Break Ke Baad,Vishal-Shekhar;Vishal Dadlani;Alyssa Mendonsa,10/18/2010,264210,55,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop",T-Series,0.799,0.542,0,-7.142,1,0.0308,0.0858,0.0000015,0.126,0.673,107.993,4
spotify:track:3xF15SqY32Mno3UUMBirhU,Zehnaseeb,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar;Chinmayi;Shekhar Ravjiani,1/5/2014,217440,71,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop,tamil pop,tollywood,telugu pop,marathi pop,kollywood",Sony Music Entertainment India Pvt. Ltd.,0.623,0.595,7,-6.342,1,0.0331,0.361,0.000136,0.353,0.418,78.029,4
spotify:track:29YePgOxuPLfU7uZKxKf6w,Sawaar Loon,Lootera,Monali Thakur;Amit Trivedi,5/29/2013,254699,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,bangla pop,hindi pop,gujarati garba",T-Series,0.82,0.645,5,-6.873,1,0.0433,0.497,0.0000689,0.118,0.789,111.935,4
spotify:track:1CVqr5LImdmJ1Upt4z08Pm,Tu Hi Mera,Jannat 2 (Original Motion Picture Soundtrack),Pritam;Shafqat Amanat Ali,3/30/2012,272973,73,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,sufi",Sony Music Entertainment India Pvt. Ltd.,0.621,0.859,11,-4.673,1,0.102,0.546,0,0.11,0.873,90.047,4
spotify:track:0qVNxbFE4EUV3mNFodXiln,Saadi Galli Aaja,Latest Songs Of Ayushmann Khurrana,Ayushmann Khurrana;Neeti Mohan,9/12/2017,253416,58,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi",T-Series,0.739,0.836,2,-5.155,1,0.0325,0.195,0.00000364,0.197,0.677,109.011,4
spotify:track:12Ud5p81gFX8feLUGpewfV,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.46,0.384,0,-7.931,1,0.0313,0.706,0.000773,0.146,0.302,79.877,4
spotify:track:22kRCQPyNXWZSQEcDvCmGD,Gulabi,Shuddh Desi Romance,Sachin-Jigar;Jigar Saraiya;Priya Saraiya;Jaideep Sahni,8/22/2013,230661,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,sufi",YRF Music,0.673,0.663,4,-10.026,1,0.0446,0.0648,0.0000179,0.117,0.678,124.002,4
spotify:track:52hTNCMZSb80PePjObPGP2,Je T'aime,Befikre,Vishal-Shekhar;Vishal Dadlani;Sunidhi Chauhan;Jaideep Sahni,12/1/2016,241068,37,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop,sufi",YRF Music,0.654,0.668,6,-6.532,1,0.043,0.591,0.0000457,0.105,0.763,121.996,4
spotify:track:7pTYN6Gxy3MOibdXmkzc5V,Jhak Maar Ke,Desi Boyz,Pritam;Neeraj Shridhar;Harshdeep Kaur,10/21/2011,233302,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi",T-Series,0.8,0.904,3,-5.101,1,0.0628,0.238,0.00000334,0.107,0.714,95.04,4
spotify:track:1cOIsMUzpdtRgZFzgfpdDA,You And Me,Befikre,Vishal-Shekhar;Nikhil D'Souza;Rachel Varghese;Jaideep Sahni,12/1/2016,198306,36,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop,hindi indie,indian indie,sufi",YRF Music,0.822,0.667,7,-5.592,1,0.0981,0.0997,0.0000714,0.0552,0.61,94.509,4
spotify:track:0Ose0T05P8Ou0GvhwmMKcf,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.59,0.531,9,-8.677,0,0.0471,0.628,0.00000388,0.499,0.482,80.976,4
spotify:track:4x723mcckl6ToQHuXPhrIX,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.443,0.674,9,-6.302,0,0.0358,0.424,0.0000315,0.121,0.219,139.906,4
spotify:track:4sv1tiXmYtyZovdWz0r1GI,Jiyein Kyun ? - Lofi Mix,Jiyein Kyun ? (Lofi Mix),Lofiwaala,12/6/2021,133589,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,lo-fi,Lofiwaala,0.622,0.252,4,-17.359,1,0.121,0.905,0.0000032,0.304,0.378,140.024,4
spotify:track:5gvzvkYxllnH8tiz62Re2N,Dariya Lofi Flip,Dariya Lofi Flip,Occult Vibes,10/23/2021,179507,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,Indiefy,0.465,0.0943,7,-31.954,1,0.0443,0.859,0.606,0.0658,0.204,77.487,4
spotify:track:3hp6JfJIxkv3sl7E6p7DQj,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.449,0.421,4,-8.92,1,0.0272,0.387,0.000108,0.11,0.203,163.747,3
spotify:track:5FXMRdJjKq1BIX4e8Eg9mK,Ajab Si,Om Shanti Om,Vishal-Shekhar;KK,9/18/2007,241668,74,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop",T-Series,0.697,0.438,8,-8.411,1,0.0289,0.397,0,0.293,0.58,117.954,4
spotify:track:5upmbnXemLfPvs3d2eyHml,Sajdaa,My Name Is Khan (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Shankar Mahadevan;Richa Sharma,1/5/2010,365706,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,sufi,desi,hindi pop,qawwali,ghazal,marathi pop,devotional,bhajan,tamil dance",Sony Music Entertainment India Pvt. Ltd.,0.468,0.737,8,-7.274,1,0.0765,0.726,0.00272,0.0655,0.572,79.448,4
spotify:track:4rSmmC6OYmjVOYxr8ruVWN,Mere Bina,Crook (Original Motion Picture Soundtrack),Pritam;Nikhil D'Souza,9/3/2010,289560,71,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,hindi indie,indian indie",Sony Music Entertainment India Pvt. Ltd.,0.511,0.767,2,-5.699,1,0.0524,0.651,0,0.153,0.463,79.923,4
spotify:track:0iXLwnLmLwn9y54JtBTNxY,Main Agar Kahoon,Om Shanti Om,Vishal-Shekhar;Sonu Nigam;Shreya Ghoshal,9/18/2007,308158,67,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop,kannada pop,sandalwood,marathi pop",T-Series,0.533,0.436,5,-7.521,0,0.0276,0.234,0.00000317,0.46,0.371,146.868,3
spotify:track:3jyqXdAjwqO3gFtjnYrbq9,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")","Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",Darshan Raval;Rochak Kohli,1/8/2019,155172,49,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"gujarati garba,hindi pop,gujarati pop,bollywood,desi pop,desi",Saregama,0.537,0.604,10,-7.576,1,0.054,0.757,0,0.322,0.41,173.915,4
spotify:track:4t1DkxexoMbIHfSHS4Uiyr,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,4
spotify:track:2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,Rab Ne Bana Di Jodi,Salim–Sulaiman;Roop Kumar Rathod;Jaideep Sahni,11/6/2008,281573,71,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,sufi,desi,hindi pop,qawwali",YRF Music,0.56,0.604,8,-8.732,1,0.0866,0.315,0.00000112,0.176,0.75,84.784,4
spotify:track:39MD2UErLp3G933KleJPD1,"Jeene Laga Hoon (From ""Ramaiya Vastavaiya"")",#NowPlaying: Atif Aslam Hits,Atif Aslam;Shreya Ghoshal,1/6/2014,236933,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,sufi,qawwali,kannada pop,marathi pop",TIPS Music,0.533,0.73,7,-7.901,0,0.0427,0.166,0.000179,0.138,0.557,90.315,4
spotify:track:6Gx3Ry4ORogdMibbdITOuN,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.375,0.312,7,-10.656,0,0.031,0.85,0.00988,0.137,0.22,77.527,4
spotify:track:0rk2X5TAhraBC5aCIXK2Rq,Samjhawan,Samjhawan,Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal,6/19/2014,269184,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,bangla pop,kannada pop,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.651,0.482,4,-8.666,1,0.0281,0.293,0,0.0811,0.517,106.993,4
spotify:track:2UKK9UEbKlykbmLVP1zWIQ,Haule Haule,Rab Ne Bana Di Jodi,Salim–Sulaiman;Sukhwinder Singh;Jaideep Sahni,11/6/2008,263967,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,sufi,desi,hindi pop,qawwali",YRF Music,0.712,0.776,5,-7.424,0,0.213,0.541,0.00000217,0.0896,0.96,89.934,4
spotify:track:4BreobItuPr58XHIi0ie1s,Tum Kyu Chale Ate Ho (Lofi),Tum Kyu Chale Ate Ho (Lofi),Vicky Singh,5/18/2021,152000,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,Vicky Singh,0.522,0.391,6,-14.541,0,0.0336,0.834,0.199,0.261,0.185,90.005,4
spotify:track:3gCljMiGFfcum5sOHTMfwZ,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.618,0.707,0,-6.554,0,0.0398,0.738,0.00442,0.0876,0.711,80.078,4
spotify:track:7MBqVOzb8C3f0FXr2LBLiq,"Doobey (From ""Gehraiyaan"")","Doobey (From ""Gehraiyaan"")",OAFF;Savera;Lothika;Kausar Munir,1/24/2022,219686,54,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"indian indie,hindi indie,bollywood,desi,hindi pop,desi pop,qawwali,sufi",Sony Music Entertainment India Pvt. Ltd.,0.751,0.669,3,-6.532,0,0.0359,0.342,0.0000131,0.0822,0.359,119.014,4
spotify:track:5XEYO0DkUiPOTbSysdt1QN,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.781,0.365,2,-8.569,1,0.0393,0.869,0.0000901,0.122,0.483,97.939,4
spotify:track:0UlJKSmbpSPaRxUnr0lpgH,Rabba Main Toh Mar Gaya Oye,Mausam,Pritam;Shahid Mallya,8/11/2011,280520,55,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi",T-Series,0.577,0.821,9,-4.553,1,0.0545,0.331,0,0.295,0.536,87.984,4
spotify:track:5EYZZvmNAH5VZCwuzYJqoA,Chand Sifarish,Fanaa,Jatin-Lalit;Shaan;Kailash Kher;Prasoon Joshi,4/12/2006,275931,73,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,desi pop,bangla pop,sufi,bhajan,qawwali",YRF Music,0.829,0.665,2,-8.128,1,0.0868,0.242,0.0000175,0.123,0.861,122.043,4
spotify:track:7a77VY7mjvK6EiaBeOosmk,Ok Jaanu Title Track,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman;Srinidhi Venkatesh,1/4/2017,206250,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi",Sony Music Entertainment India Pvt. Ltd.,0.598,0.887,9,-6.99,1,0.0802,0.0284,0.00000584,0.166,0.704,159.975,4
spotify:track:2S6N9pbnkhQRyAx80HmF79,"Banjaara (From ""Ek Villain"")",Best Of Shraddha Kapoor,Mohammed Irfan,3/3/2017,336567,60,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"hindi pop,bollywood",T-Series,0.657,0.489,1,-6.829,0,0.0306,0.713,0,0.124,0.399,116,4
spotify:track:0cWLJcdvM6QlOQ7UJdB4jb,"Nazar Na Lag Jaaye (From ""Stree"")","Nazar Na Lag Jaaye (From ""Stree"")",Ash King;Sachin-Jigar,8/16/2018,206175,61,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,bangla pop,desi,gujarati pop,gujarati garba",T-Series,0.527,0.622,7,-8.172,0,0.0842,0.7,0.00000282,0.126,0.672,173.709,4
spotify:track:70ifdSj5JAvKISNn2cD87A,Gehraiyaan Title Track,Gehraiyaan (Original Motion Picture Soundtrack),OAFF;Savera;Lothika;Ankur Tewari,2/7/2022,179032,39,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"indian indie,hindi indie,bollywood,desi,hindi pop,desi pop,hindi hip hop,desi hip hop",Sony Music Entertainment India Pvt. Ltd.,0.309,0.299,9,-9.039,0,0.0334,0.554,0.000031,0.0899,0.193,126.424,4
spotify:track:4pE05HNzmVFGpCOfNKE3w6,"Tum Hi Ho Bandhu (From ""Cocktail"")",Cocktail,Neeraj Shridhar;Kavita Seth,6/12/2012,282012,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop,hindi indie,indian indie,ghazal,sufi",Eros Now Music,0.714,0.892,11,-5.342,0,0.0516,0.00145,0.000817,0.0462,0.899,134.997,4
spotify:track:0d1JQdBaeetUo8xAiKCT3C,Tera Deedar Hua,Jannat 2 (Original Motion Picture Soundtrack),Pritam;Anupam Amod;Rahat Fateh Ali Khan,3/30/2012,347573,65,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,sufi,qawwali,ghazal",Sony Music Entertainment India Pvt. Ltd.,0.58,0.845,2,-3.465,1,0.0527,0.587,0,0.113,0.772,89.958,4
spotify:track:74dP5hqakjK6WAs05TqOwb,Ishaqzaade,Ishaqzaade,Amit Trivedi;Javed Ali;Shreya Ghoshal;Kausar Munir,4/12/2012,316865,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,gujarati garba,desi,sufi,qawwali,desi pop,kannada pop,marathi pop",YRF Music,0.32,0.337,0,-10.91,1,0.0611,0.709,0,0.0662,0.206,79.098,4
spotify:track:679CShjsnhAEogK2YjKX2g,"Yaaram (From ""Ek Thi Daayan"")",Musical Bond: Vishal Bhardwaj & Gulzar,Vishal Bhardwaj;Sunidhi Chauhan;Clinton Cerejo,5/21/2015,293813,26,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.639,0.645,4,-8.088,0,0.0397,0.452,0.000175,0.108,0.336,140.025,4
spotify:track:4GIi5rgw9vdeMwE7sfDwFx,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,,,0.485,0.257,0,-11.287,0,0.0359,0.917,0.0172,0.0654,0.454,139.781,4
spotify:track:6sfVSlvCl5evgokuWNrHbE,"Pani Da Rang Male (From ""Vicky Donor"")",Vicky Donor,Ayushmann Khurrana,4/4/2012,240786,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop",Eros Now Music,0.679,0.622,4,-8.514,0,0.0328,0.272,0.0000652,0.106,0.483,98.028,4
spotify:track:0rxEPf4Y6uBmV3hkrV340a,Isq Risk,Mere Brother Ki Dulhan,Sohail Sen;Rahat Fateh Ali Khan;Irshad Kamil,9/8/2011,295131,67,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,sufi,qawwali,ghazal",YRF Music,0.846,0.634,10,-7.753,0,0.0432,0.122,0,0.146,0.944,104.964,4
spotify:track:4qRcjFkFqSpLBzcbLDt7HL,Ambarsariya,Fukrey,Sona Mohapatra;Ram Sampath;Munna Dhiman,5/14/2013,248182,68,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,10/18/2022,"bollywood,desi,hindi pop",T-Series,0.649,0.458,4,-7.632,0,0.0446,0.574,0,0.113,0.748,180.071,4
spotify:track:73yIZXOY6Th386dlZTZLju,"Mar Jayian Romantic (From ""Vicky Donor"")",Vicky Donor,Vishal Dadlani;Sunidhi Chauhan,4/4/2012,288960,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,desi,hindi pop",Eros Now Music,0.632,0.721,0,-7.616,0,0.0345,0.204,0.0000102,0.102,0.808,145.938,4
spotify:track:6mTvwBzWTGDOVeCNQEqtOE,Soch Na Sake,Airlift,Amaal Mallik;Arijit Singh;Tulsi Kumar,12/17/2015,281322,73,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"bollywood,hindi pop,desi,bangla pop",T-Series,0.505,0.667,9,-5.797,1,0.0323,0.597,0,0.213,0.516,151.728,4
spotify:track:7aE1lfskJLMHQnzCCP1zsV,"Humsafar (From ""Badrinath Ki Dulhania"")",Best Of Akhil Sachdeva,Akhil Sachdeva;Mansheel Gujral,9/3/2019,268463,70,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"hindi pop,bollywood",T-Series,0.319,0.552,7,-6.401,1,0.0307,0.719,0,0.144,0.221,93.991,4
spotify:track:4sO9tnvCH3DJZ3AAXoixjd,Kahaan Ho Tum,Mismatched: Season 1 (Music from the Netflix Original Series),Prateek Kuhad,11/11/2020,155289,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,2/26/2022,"indian indie,hindi indie","Netflix Music, LLC",0.714,0.393,5,-10.157,1,0.0754,0.733,0.00192,0.123,0.72,67.589,4
spotify:track:6udC4b4jOSnHb9ItnXgKLR,Saibo,Shor in the City (Original Motion Picture Soundtrack),Sachin-Jigar;Shreya Ghoshal;Tochi Raina,3/28/2011,195253,72,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,kannada pop,marathi pop,sufi",Sony Music Entertainment India Pvt. Ltd.,0.619,0.429,2,-7.867,1,0.028,0.738,0.0000135,0.136,0.545,90.058,4
spotify:track:5xRci5qoXzzJgR6ZwzXO2J,Rabba Main Toh Mar Gaya Oye,Mausam,Pritam;Rahat Fateh Ali Khan,8/11/2011,269003,61,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"bollywood,hindi pop,desi,sufi,qawwali,ghazal",T-Series,0.586,0.833,9,-3.046,1,0.069,0.469,0,0.312,0.593,87.892,4
spotify:track:27JK4mF2SMhoVyQo6SgeEA,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,,,0.783,0.671,5,-8.572,1,0.064,0.294,0,0.134,0.651,141.996,4
spotify:track:3f26GAn3yOXfoclLyN8AdD,Offo,2 States,Aditi Singh Sharma;Amitabh Bhattacharya,3/14/2014,213941,56,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"bollywood,desi,hindi pop",T-Series,0.799,0.609,3,-6.729,1,0.0448,0.0158,0,0.0642,0.758,130.031,4
spotify:track:6VOKUdxhjSwbjinKbguOmy,Achha Lagta Hai,Aarakshan (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Mohit Chauhan;Shreya Ghoshal;Neuman Pinto,7/11/2011,236093,51,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"bollywood,sufi,desi,hindi pop,kannada pop,marathi pop,hindi indie",Sony Music Entertainment India Pvt. Ltd.,0.845,0.555,8,-7.498,1,0.0749,0.00248,0.0000166,0.0877,0.632,101.967,4
spotify:track:4cNbz1UdBCrnGOg0NNP1iF,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,,,0.569,0.298,6,-8.639,1,0.0292,0.879,0,0.0939,0.466,89.972,4
spotify:track:7AV1hh76pC1mg4iSH796Vp,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,,,0.411,0.277,7,-8.844,1,0.0305,0.903,0,0.209,0.345,143.768,3
spotify:track:0zHZSO80CTxNtvtRhveHRJ,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,,,0.63,0.729,6,-4.93,1,0.0287,0.123,0.000008,0.0786,0.44,127.919,4
spotify:track:4lKuVRhrSO9le6tRbgrpKC,Aadha Ishq,Band Baaja Baaraat,Salim–Sulaiman;Shreya Ghoshal;Amitabh Bhattacharya,3/11/2010,283715,53,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"bollywood,sufi,desi,hindi pop,qawwali,kannada pop,marathi pop",YRF Music,0.546,0.505,0,-9.909,1,0.0873,0.314,0.0000293,0.0971,0.522,82.917,4
spotify:track:0ZyJDDqBjI0rDnn31qHgbg,"Roke Na Ruke Naina (From ""Badrinath Ki Dulhania"")",Ultimate Love Songs - Arijit Singh,Arijit Singh,5/19/2020,278401,57,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"hindi pop,bollywood,desi,bangla pop",T-Series,0.501,0.382,9,-9.31,1,0.0283,0.722,0.0000115,0.154,0.264,80.657,4
spotify:track:1gwO79MdYdumgIjxq8eCxB,Bahara,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar;Shreya Ghoshal;Sona Mohapatra,5/25/2010,325706,70,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"bollywood,desi,hindi pop,kannada pop,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.595,0.739,5,-6.733,1,0.0359,0.0716,0.00000698,0.134,0.722,87.834,4
spotify:track:4dPeCbg2Op44s9kwyMS3ZT,Sadka,I Hate Luv Storys (Original Motion Picture Soundtrack),Vishal-Shekhar;Suraj Jagan;Mahalakshmi Iyer,5/25/2010,343586,54,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,"bollywood,desi,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.678,0.547,7,-6.89,1,0.0286,0.232,0.000176,0.0785,0.579,143.892,4
spotify:track:4JQxGJ8jsKW8pOUVoAgOZr,,,,,,,FALSE,31oqguuswg2pr7u2qrr6dgxnpr3i,3/3/2022,,,0.845,0.659,9,-6.348,1,0.0373,0.159,0.0129,0.0782,0.547,125.965,4
